"merchant","industry","first_charge_date","country","business_size"
"5695138b","Clothing & accessory","2042-05-05 00:00:00+00:00","GB","small"
"3eb74ba0","Art & photography","2042-05-05 00:00:00+00:00","US","small"
"1ab51875","Cosmetics","2042-05-05 00:00:00+00:00","BG","small"
"cfb27903","Construction","2042-04-26 00:00:00+00:00","GB","small"
"eb6f6767","Clothing & accessory","2042-05-05 00:00:00+00:00","FR","small"
"f9990bfb","Merchandise","2042-05-05 00:00:00+00:00","SK","small"
"2d766683","Business services","2042-05-05 00:00:00+00:00","JP","small"
"133d33eb","Business services","2042-05-05 00:00:00+00:00","US","small"
"368dba53","Business services","2042-05-05 00:00:00+00:00","ES","small"
"3de1b9db","Transportation & car rental","2042-05-05 00:00:00+00:00","US","small"
"83604364","Clothing & accessory","2042-05-05 00:00:00+00:00","US","small"
"f4775e27","Software","2042-05-05 00:00:00+00:00","EE","small"
"102cd5c1","Food & drink","2037-08-22 00:00:00+00:00","US","small"
"d748c42d","Business services","2040-08-11 00:00:00+00:00","US","small"
"9f8d1450","Digital goods","2042-05-06 00:00:00+00:00","BR","small"
"f0741881","Construction","2040-01-08 00:00:00+00:00","US","small"
"263c401e","Digital goods","2041-12-27 00:00:00+00:00","US","small"
"27d423d1","Education","2042-05-06 00:00:00+00:00","BR","small"
"e0e07eb8","Food & drink","2042-05-06 00:00:00+00:00","FR","small"
"610ab5bc","Food & drink","2041-02-05 00:00:00+00:00","FR","small"
"53f141d9","Specialty retail","2041-03-26 00:00:00+00:00","GB","small"
"8f660218","Others","2042-05-06 00:00:00+00:00","IE","small"
"2d7c6066","Software","2042-05-06 00:00:00+00:00","IE","small"
"a9bd3d0c","Education","2042-02-16 00:00:00+00:00","IN","small"
"91aba9a3","Electronics","2042-02-03 00:00:00+00:00","GB","small"
"5d2df21e","Others","2042-05-06 00:00:00+00:00","US","small"
"ea97b240","Medical services, drugs, testing labs & equipment medium","2042-05-06 00:00:00+00:00","US","small"
"7.51E+12","Business services","2042-05-06 00:00:00+00:00","FR","small"
"e27809d3","Merchandise","2042-05-06 00:00:00+00:00","GB","small"
"ff116c2e","Others","2042-05-06 00:00:00+00:00","US","small"
"a507d143","Leisure","2042-05-06 00:00:00+00:00","FR","small"
"33e4e500","Software","2042-05-06 00:00:00+00:00","DE","small"
"a17143cd","Personal services","2042-05-06 00:00:00+00:00","US","small"
"de9e8ff5","Merchandise","2042-05-06 00:00:00+00:00","US","small"
"7c700c41","Construction","2042-05-06 00:00:00+00:00","US","medium"
"2efd7c1c","Religion, politics & other memberships","2042-05-06 00:00:00+00:00","US","small"
"01d2c0c3","Business services","2042-05-06 00:00:00+00:00","US","small"
"d2de0d46","Art & photography","2042-05-06 00:00:00+00:00","US","small"
"747e2861","Travel & lodging","2042-05-06 00:00:00+00:00","IT","small"
"5f64de62","Transportation & car rental","2042-05-06 00:00:00+00:00","GB","small"
"110d7156","Clothing & accessory","2039-05-29 00:00:00+00:00","FR","small"
"410d81a9","Education","2040-03-02 00:00:00+00:00","AU","small"
"61c4d712","Travel & lodging","2042-05-07 00:00:00+00:00","AU","small"
"74d95058","Food & drink","2042-05-07 00:00:00+00:00","GB","small"
"fa1fc9ce","Others","2042-05-07 00:00:00+00:00","US","small"
"c04e50e3","Grocery & food stores","2042-05-07 00:00:00+00:00","US","small"
"136210cb","Food & drink","2042-05-07 00:00:00+00:00","FR","small"
"6e2d551c","Rentals","2042-05-07 00:00:00+00:00","ES","small"
"acc7dba1","Business services","2042-05-07 00:00:00+00:00","ES","small"
"bb4d4138","Leisure","2042-05-07 00:00:00+00:00","JP","small"
"bd42ae35","Leisure","2042-05-07 00:00:00+00:00","GB","small"
"14e644bf","Leisure","2042-05-07 00:00:00+00:00","LV","small"
"69b118fc","Merchandise","2042-05-07 00:00:00+00:00","US","small"
"52e5ba2a","Charity","2042-05-08 00:00:00+00:00","GB","small"
"82bc6457","Others","2042-05-08 00:00:00+00:00","AT","small"
"718dc0be","Education","2042-05-08 00:00:00+00:00","CA","small"
"ec2e8c87","Others","2042-05-08 00:00:00+00:00","IN","small"
"27f2350d","Personal services","2042-05-08 00:00:00+00:00","FR","small"
"2c91f812","Others","2042-05-08 00:00:00+00:00","MX","small"
"4aab966b","Education","2042-03-03 00:00:00+00:00","LT","small"
"6ca89b81","Others","2042-05-08 00:00:00+00:00","JP","small"
"05c8c210","Grocery & food stores","2042-05-08 00:00:00+00:00","CZ","small"
"96e65e0b","Automotive parts and repair/service shops","2042-03-16 00:00:00+00:00","AU","small"
"c0a33929","Others","2042-05-08 00:00:00+00:00","US","small"
"5d278428","Furnishing","2042-05-08 00:00:00+00:00","HU","small"
"96fec1a2","Travel & lodging","2042-05-08 00:00:00+00:00","AU","small"
"ea77d7c8","Rentals","2042-05-08 00:00:00+00:00","PT","small"
"ed4ab959","Clothing & accessory","2042-05-08 00:00:00+00:00","GB","small"
"62f838c2","Others","2042-05-08 00:00:00+00:00","FR","small"
"adbd81da","Merchandise","2042-05-08 00:00:00+00:00","BR","small"
"806a0a18","Business services","2042-05-08 00:00:00+00:00","GR","small"
"f61624d9","Others","2042-05-08 00:00:00+00:00","GB","small"
"ac3d45c0","Travel & lodging","2042-05-08 00:00:00+00:00","AE","small"
"c5076b28","Personal services","2042-05-08 00:00:00+00:00","FR","small"
"a1b42777","Business services","2042-05-08 00:00:00+00:00","FR","small"
"b6cd0013","Ticketing & events","2035-01-04 00:00:00+00:00","US","small"
"4bef2531","Cosmetics","2039-03-04 00:00:00+00:00","AU","small"
"168f976e","Education","2042-05-09 00:00:00+00:00","DE","small"
"c810641a","Travel & lodging","2039-10-04 00:00:00+00:00","FR","small"
"7794bc21","Travel & lodging","2039-12-12 00:00:00+00:00","IT","small"
"4c3ba47b","Construction","2040-02-21 00:00:00+00:00","US","small"
"fe45af12","Healthcare","2040-04-26 00:00:00+00:00","FR","small"
"19e84c7f","Digital goods","2040-11-11 00:00:00+00:00","FR","small"
"af10f599","Cosmetics","2040-11-26 00:00:00+00:00","GB","small"
"9b687603","Medical services, drugs, testing labs & equipment medium","2041-03-24 00:00:00+00:00","US","small"
"1cb1d27a","Business services","2042-05-09 00:00:00+00:00","RO","small"
"935f6c66","Personal services","2042-05-09 00:00:00+00:00","ES","small"
"fd796140","Grocery & food stores","2041-10-20 00:00:00+00:00","US","small"
"4d780509","Clothing & accessory","2042-05-09 00:00:00+00:00","FR","small"
"9b384e58","Merchandise","2041-12-09 00:00:00+00:00","US","small"
"383164","Merchandise","2041-11-26 00:00:00+00:00","GB","small"
"66a19dce","Specialty retail","2042-05-09 00:00:00+00:00","BG","small"
"d2def00f","Business services","2042-05-09 00:00:00+00:00","US","small"
"96d12c9a","Grocery & food stores","2042-05-09 00:00:00+00:00","GB","small"
"f608857c","Software","2042-05-09 00:00:00+00:00","IT","small"
"7e40f3d7","Food & drink","2042-05-09 00:00:00+00:00","US","small"
"da6f4a5e","Business services","2042-05-09 00:00:00+00:00","US","small"
"6b82cc24","Business services","2042-05-09 00:00:00+00:00","CA","small"
"fedd739c","Merchandise","2042-05-09 00:00:00+00:00","US","medium"
"b66063dd","Business services","2042-05-09 00:00:00+00:00","US","small"
"7cf00768","Personal services","2042-05-09 00:00:00+00:00","CA","small"
"8df02678","Transportation & car rental","2042-05-09 00:00:00+00:00","GB","small"
"4c2eb8c6","Personal services","2042-05-09 00:00:00+00:00","GB","small"
"69a4f5ae","Grocery & food stores","2042-05-09 00:00:00+00:00","AU","small"
"5b1210e4","Business services","2042-05-09 00:00:00+00:00","IT","small"
"63d2fea7","Software","2042-05-09 00:00:00+00:00","FR","small"
"7f1d4c0c","Software","2042-05-09 00:00:00+00:00","AT","small"
"c90cc61a","Business services","2042-05-09 00:00:00+00:00","CA","small"
"565f45ec","Grocery & food stores","2042-05-09 00:00:00+00:00","GB","small"
"c8492b9e","Personal services","2042-05-10 00:00:00+00:00","US","small"
"abaef9fe","Business services","2039-12-03 00:00:00+00:00","AU","small"
"62f677d2","Digital goods","2040-04-29 00:00:00+00:00","US","small"
"d9ee7787","Religion, politics & other memberships","2042-05-10 00:00:00+00:00","MX","small"
"4ddb653c","Transportation & car rental","2040-02-05 00:00:00+00:00","SG","small"
"bc13400a","Grocery & food stores","2040-03-31 00:00:00+00:00","IT","small"
"0825641a","Grocery & food stores","2042-05-10 00:00:00+00:00","GB","small"
"71180f6f","Education","2042-05-10 00:00:00+00:00","CA","small"
"e9dbcfc0","Others","2040-06-28 00:00:00+00:00","US","small"
"efc16445","Religion, politics & other memberships","2042-05-10 00:00:00+00:00","US","small"
"af3062d9","Personal services","2042-05-10 00:00:00+00:00","US","small"
"c8f5f7b8","Art & photography","2042-05-10 00:00:00+00:00","US","small"
"35b3516e","Business services","2041-07-01 00:00:00+00:00","GB","small"
"926f6850","Software","2042-05-10 00:00:00+00:00","SE","small"
"b2df6b3a","Charity","2042-05-10 00:00:00+00:00","US","small"
"f4d10c47","Merchandise","2041-11-15 00:00:00+00:00","US","small"
"a0f83725","Software","2042-05-10 00:00:00+00:00","FR","small"
"8571dd5f","Leisure","2042-05-10 00:00:00+00:00","IE","small"
"4a72dae4","Specialty retail","2042-05-10 00:00:00+00:00","FR","small"
"458cb4e7","Business services","2042-05-10 00:00:00+00:00","PT","small"
"8f9a2137","Business services","2042-05-10 00:00:00+00:00","CA","small"
"9a377253","Religion, politics & other memberships","2042-05-10 00:00:00+00:00","AU","small"
"94f595dd","Grocery & food stores","2042-05-10 00:00:00+00:00","SE","small"
"e480b4bd","Merchandise","2042-05-10 00:00:00+00:00","BR","small"
"f70d75fc","Software","2042-05-10 00:00:00+00:00","US","small"
"51a8ffc5","Business services","2042-05-10 00:00:00+00:00","SG","small"
"7cd29713","Business services","2042-05-10 00:00:00+00:00","BR","small"
"e5c35d11","Merchandise","2042-05-10 00:00:00+00:00","MX","small"
"c932db48","Leisure","2042-05-10 00:00:00+00:00","GB","small"
"aa71d463","Business services","2042-05-10 00:00:00+00:00","GB","medium"
"2e11f4d7","Merchandise","2042-05-10 00:00:00+00:00","FR","small"
"0f128a9f","Merchandise","2042-05-10 00:00:00+00:00","US","small"
"d86dc8c5","Merchandise","2042-05-10 00:00:00+00:00","US","small"
"84627c91","Personal services","2042-05-10 00:00:00+00:00","BR","small"
"ee02d243","Food & drink","2039-11-02 00:00:00+00:00","FR","small"
"1f1d5ac3","Business services","2037-10-11 00:00:00+00:00","US","small"
"f879b761","Food & drink","2038-06-02 00:00:00+00:00","GB","small"
"a31cfcdb","Automotive parts and repair/service shops","2042-05-11 00:00:00+00:00","CA","small"
"0e80f7ed","Software","2042-05-11 00:00:00+00:00","US","small"
"22d7e0dd","Art & photography","2040-07-24 00:00:00+00:00","GB","small"
"85fc2666","Clothing & accessory","2040-11-25 00:00:00+00:00","FR","small"
"b5c010b8","Personal services","2040-11-08 00:00:00+00:00","NZ","small"
"454b369d","Software","2042-05-11 00:00:00+00:00","US","small"
"a2eb8a1b","Personal services","2042-05-11 00:00:00+00:00","GB","small"
"556fd023","Healthcare","2041-08-31 00:00:00+00:00","US","small"
"7febe477","Software","2042-05-11 00:00:00+00:00","US","small"
"dd258b40","Grocery & food stores","2042-05-11 00:00:00+00:00","AU","small"
"a6993810","Art & photography","2042-05-11 00:00:00+00:00","US","small"
"3d31a528","Education","2042-05-11 00:00:00+00:00","US","small"
"e9f606c9","Business services","2042-05-11 00:00:00+00:00","US","small"
"7d0d15b6","Software","2042-05-11 00:00:00+00:00","US","medium"
"8dc75d54","Software","2042-05-11 00:00:00+00:00","ES","small"
"7162bd64","Personal services","2042-05-11 00:00:00+00:00","GB","small"
"6807cc2b","Construction","2042-05-11 00:00:00+00:00","US","small"
"0d94ff21","Software","2042-05-11 00:00:00+00:00","US","small"
"79eea083","Travel & lodging","2042-05-11 00:00:00+00:00","US","small"
"85b87b73","Digital goods","2042-05-11 00:00:00+00:00","CA","small"
"56fce796","Personal services","2042-05-11 00:00:00+00:00","GB","small"
"25b5764f","Personal services","2042-05-11 00:00:00+00:00","CA","small"
"fc986e4a","Ticketing & events","2042-05-11 00:00:00+00:00","JP","small"
"df937a64","Food & drink","2042-05-11 00:00:00+00:00","FR","small"
"48b4434f","Automotive parts and repair/service shops","2042-05-11 00:00:00+00:00","US","small"
"de9488ef","Clothing & accessory","2040-03-05 00:00:00+00:00","MX","small"
"5e5ee04c","Software","2038-08-23 00:00:00+00:00","JP","small"
"4d20981c","Business services","2038-09-06 00:00:00+00:00","CA","small"
"977e7e50","Digital goods","2040-07-21 00:00:00+00:00","US","small"
"8792f48d","Merchandise","2041-08-12 00:00:00+00:00","CA","small"
"53cef7b8","Medical services, drugs, testing labs & equipment medium","2041-10-02 00:00:00+00:00","AU","large"
"bc42658a","Business services","2040-12-01 00:00:00+00:00","GB","small"
"e180d375","Business services","2042-03-30 00:00:00+00:00","US","small"
"16b9576b","Clothing & accessory","2041-11-18 00:00:00+00:00","US","small"
"8d8cd631","Business services","2042-05-12 00:00:00+00:00","US","small"
"0a2720b0","Education","2042-02-19 00:00:00+00:00","ES","small"
"497358c0","Merchandise","2042-05-12 00:00:00+00:00","JP","small"
"0fd49d45","Art & photography","2042-05-12 00:00:00+00:00","US","small"
"8bdbe155","Merchandise","2042-05-12 00:00:00+00:00","ES","small"
"fc38bbae","Grocery & food stores","2042-05-12 00:00:00+00:00","FR","small"
"43b2ec00","Others","2042-05-12 00:00:00+00:00","GB","small"
"3614b9cf","Personal services","2042-05-12 00:00:00+00:00","US","small"
"9f080f1a","Travel & lodging","2042-05-12 00:00:00+00:00","AU","small"
"dc3e3a41","Personal services","2042-05-12 00:00:00+00:00","CH","small"
"c297e713","Others","2042-05-12 00:00:00+00:00","US","small"
"bafe8ef5","Education","2042-05-12 00:00:00+00:00","GB","small"
"63caa91a","Personal services","2042-05-12 00:00:00+00:00","FR","small"
"0e0e8f29","Automotive parts and repair/service shops","2042-05-12 00:00:00+00:00","FR","small"
"f942298b","Religion, politics & other memberships","2042-05-12 00:00:00+00:00","US","small"
"c275e4b4","Personal services","2042-05-12 00:00:00+00:00","US","small"
"7676d901","Business services","2042-05-12 00:00:00+00:00","GB","small"
"c8fdc653","Medical services, drugs, testing labs & equipment medium","2042-05-12 00:00:00+00:00","US","small"
"79ca017d","Personal services","2042-05-12 00:00:00+00:00","DE","small"
"1e20bdc0","Art & photography","2042-05-12 00:00:00+00:00","US","small"
"374ac4b7","Medical services, drugs, testing labs & equipment medium","2042-05-12 00:00:00+00:00","US","small"
"3586c787","Ticketing & events","2042-05-12 00:00:00+00:00","NL","small"
"00488a20","Education","2042-05-12 00:00:00+00:00","IN","small"
"3597e750","Travel & lodging","2042-05-12 00:00:00+00:00","IT","small"
"10b0e21c","Automotive parts and repair/service shops","2042-05-12 00:00:00+00:00","FR","small"
"bae440db","Medical services, drugs, testing labs & equipment medium","2042-05-12 00:00:00+00:00","US","small"
"0fa77a64","Business services","2042-05-12 00:00:00+00:00","US","small"
"881ca69a","Automotive parts and repair/service shops","2042-05-12 00:00:00+00:00","CA","small"
"4454282","Grocery & food stores","2037-09-26 00:00:00+00:00","GB","small"
"755aeff0","Grocery & food stores","2037-10-01 00:00:00+00:00","SG","small"
"b7f08f5c","Travel & lodging","2040-08-06 00:00:00+00:00","US","small"
"ab78617d","Ticketing & events","2039-04-02 00:00:00+00:00","GB","small"
"552b910b","Business services","2041-03-06 00:00:00+00:00","US","small"
"02b1989b","Travel & lodging","2040-06-09 00:00:00+00:00","AT","small"
"6b9cc557","Business services","2042-05-13 00:00:00+00:00","AU","small"
"d36b7ba3","Electronics","2041-01-07 00:00:00+00:00","FR","small"
"055308c9","Clothing & accessory","2042-05-13 00:00:00+00:00","FR","small"
"069bd9d9","Business services","2042-05-13 00:00:00+00:00","US","small"
"592b622a","Medical services, drugs, testing labs & equipment medium","2042-05-13 00:00:00+00:00","US","small"
"8ec280a1","Software","2042-05-13 00:00:00+00:00","US","small"
"96e9482b","Business services","2042-03-15 00:00:00+00:00","US","small"
"2fca4bff","Others","2042-05-13 00:00:00+00:00","GB","small"
"e06fb44f","Business services","2042-05-13 00:00:00+00:00","US","small"
"8db7ab53","Education","2042-05-13 00:00:00+00:00","US","small"
"8fcfa1e6","Charity","2042-05-13 00:00:00+00:00","US","small"
"c2ee5b1b","Transportation & car rental","2042-05-13 00:00:00+00:00","IT","small"
"ced69b3f","Software","2042-05-13 00:00:00+00:00","GB","small"
"5.86E+91","Business services","2042-05-13 00:00:00+00:00","IN","small"
"df15c252","Digital goods","2042-05-13 00:00:00+00:00","US","small"
"86562d25","Education","2042-05-13 00:00:00+00:00","US","small"
"fef2857c","Leisure","2042-05-13 00:00:00+00:00","GB","small"
"53762bfc","Software","2042-05-13 00:00:00+00:00","SG","small"
"cfee26fe","Software","2042-05-13 00:00:00+00:00","GB","small"
"129544f0","Art & photography","2042-05-13 00:00:00+00:00","BR","small"
"25afa8a7","Digital goods","2042-05-13 00:00:00+00:00","NO","small"
"c267392a","Construction","2042-05-13 00:00:00+00:00","US","small"
"5f76d86f","Specialty retail","2037-08-26 00:00:00+00:00","AU","small"
"3331cf57","Personal services","2040-06-12 00:00:00+00:00","US","small"
"4aaad5f2","Digital goods","2042-05-14 00:00:00+00:00","DE","small"
"d02313ab","Clothing & accessory","2042-05-14 00:00:00+00:00","US","small"
"3e15164b","Rentals","2042-05-14 00:00:00+00:00","ES","small"
"08c67375","Grocery & food stores","2042-05-14 00:00:00+00:00","US","small"
"2d1d8951","Business services","0","AU","small"
"a64c344f","Others","2042-05-14 00:00:00+00:00","FR","small"
"9105cdb4","Digital goods","2042-05-14 00:00:00+00:00","US","small"
"ecd442e3","Merchandise","2042-05-14 00:00:00+00:00","FR","small"
"6dd02bd2","Others","2042-05-14 00:00:00+00:00","PL","small"
"b3751ca3","Others","2042-05-14 00:00:00+00:00","NZ","small"
"bc37f669","Others","2042-05-14 00:00:00+00:00","GB","small"
